"Date";"Volume";"Trades";"Bar Size";"High";"Low";"Open";"Close";"Delta T/D";"Delta Aggressor";"H/L Side";"O/C Side";"O/C Size";"Max Volume";"M/V Price";"M/V Trades";"M/V Delta T/D";"M/V Delta Aggressor";"Max Trade";"Max Tick";"Ticks Number";"OI Delta";"Hidden Volume";"TPO High";"TPO Low";"COT High";"COT Low";"Max Delta T/D";"Max Delta Aggressor"
"2020-04-29 00:00:00";"1679881";"977499";"397";"2959,75";"2860,75";"2870,5";"2958,5";"7963";"16651";"1";"1";"352";"18192";"2931,5";"7447";"-1602";"-760";"-327";"751";"10902";"-62478";"0";"2945";"2913";"0";"17041";"-2694";"-1954"
"2020-04-28 00:00:00";"1589377";"922256";"251";"2913,5";"2851";"2867,75";"2860,5";"-10057";"1039";"1";"-1";"29";"20812";"2873";"12065";"2658";"978";"-352";"1100";"10545";"-13029";"0";"2884,75";"2852,75";"-8072";"1623";"3321";"3427"
"2020-04-27 00:00:00";"1184613";"703485";"275";"2881,25";"2812,75";"2829";"2867";"659";"2047";"1";"1";"152";"16351";"2868,25";"8361";"-1349";"-1235";"566";"1065";"10082";"-17497";"0";"2871,5";"2849,75";"-1713";"587";"3236";"2562"
"2020-04-24 00:00:00";"1252213";"757559";"320";"2835";"2755,25";"2777";"2828";"26913";"16381";"1";"1";"204";"13243";"2791,25";"8619";"735";"-207";"307";"594";"10994";"-30713";"0";"2824,75";"2783,75";"-832";"16942";"1533";"1394"
"2020-04-23 00:00:00";"1682113";"1038961";"257";"2836,75";"2772,75";"2790,5";"2781,75";"5159";"2837";"1";"-1";"35";"14876";"2795,5";"10026";"-20";"6";"-400";"-554";"12251";"-6589";"0";"2816,75";"2784";"-10897";"4905";"-2281";"-1633"
"2020-04-22 00:00:00";"1337145";"834576";"364";"2808";"2717,25";"2737,25";"2790";"1959";"9651";"1";"1";"211";"20162";"2788,5";"7927";"-930";"-522";"-459";"610";"12420";"-13795";"0";"2792,75";"2761,75";"-6632";"10582";"-2691";"2627"
"2020-04-21 00:00:00";"1923267";"1280286";"465";"2833,25";"2717,25";"2807";"2733,25";"-26671";"-25183";"-1";"-1";"295";"18628";"2730";"10227";"-1612";"-2380";"-275";"-658";"15978";"4611";"0";"2760,5";"2719";"-27615";"-1941";"-3284";"-3338"
"2020-04-20 00:00:00";"1521551";"976614";"286";"2875,5";"2804,25";"2861,5";"2811,5";"-4543";"-4087";"-1";"-1";"200";"17553";"2815";"8151";"-2425";"-2281";"500";"-1293";"12554";"-2070";"0";"2848";"2810,5";"-7363";"656";"-2525";"-2547"
"2020-04-17 00:00:00";"1829673";"1101012";"257";"2885";"2821";"2863";"2869";"-7907";"8401";"-1";"1";"24";"18133";"2834";"10714";"615";"1955";"-500";"2074";"13339";"-40594";"0";"2863";"2825,5";"41";"13384";"2529";"2353"
"2020-04-16 00:00:00";"1706290";"1140470";"343";"2831,5";"2746";"2767,75";"2829,75";"10306";"10380";"1";"1";"248";"23130";"2788";"13256";"-1940";"-2052";"1000";"1257";"13990";"-3564";"0";"2795,5";"2769,5";"0";"14247";"2371";"-2052"
"2020-04-15 00:00:00";"1772891";"1105790";"378";"2845,5";"2751,25";"2843,75";"2768,75";"15139";"16233";"-1";"-1";"300";"24713";"2774,5";"12212";"-481";"-661";"-294";"821";"12698";"-4043";"0";"2780";"2755";"16087";"12189";"4322";"3788"
"2020-04-14 00:00:00";"1642552";"1039343";"375";"2846";"2752,5";"2760";"2844,5";"2036";"10344";"1";"1";"338";"19954";"2837";"10165";"-864";"524";"269";"446";"12028";"3119";"0";"2841";"2810";"-2020";"11096";"2631";"-1725"
"2020-04-13 00:00:00";"1532944";"1007835";"435";"2819,5";"2711";"2811";"2760,25";"22792";"25514";"-1";"-1";"203";"14656";"2730";"9367";"-830";"-218";"-551";"-828";"14143";"-16487";"0";"2750,5";"2722,25";"26157";"26349";"2163";"1268"
"2020-04-09 00:00:00";"2290931";"1540175";"435";"2809,5";"2701";"2737,75";"2787";"-18125";"-1593";"1";"1";"197";"26742";"2780";"14212";"478";"888";"403";"644";"17382";"-3920";"0";"2802";"2768,5";"-19649";"-3657";"2557";"2651"
"2020-04-08 00:00:00";"1860429";"1240899";"528";"2752,5";"2620,75";"2640,5";"2739,5";"8681";"8001";"1";"1";"396";"14644";"2737,75";"6420";"-878";"-652";"1000";"1643";"17219";"-1629";"0";"2752,25";"2675,75";"-7129";"8594";"2432";"2494"
"2020-04-07 00:00:00";"2434510";"1664825";"507";"2750";"2623,5";"2645,5";"2637,25";"-41804";"-25108";"1";"-1";"33";"13717";"2730";"7718";"2775";"2483";"569";"-680";"18710";"2887";"0";"2741";"2681,75";"-30045";"-22364";"2775";"2483"
"2020-04-06 00:00:00";"1930912";"1155475";"736";"2668,5";"2484,75";"2485";"2647,5";"41878";"40080";"1";"1";"650";"16610";"2620";"9030";"32";"42";"-798";"-848";"14644";"-47443";"0";"2637,25";"2567,75";"4088";"40230";"2437";"2249"
"2020-04-03 00:00:00";"1699905";"1151255";"323";"2529,5";"2449";"2513,75";"2480,25";"-7493";"-6119";"-1";"-1";"134";"14987";"2478";"7329";"-365";"135";"-456";"-657";"15990";"-40161";"0";"2496,5";"2455";"-6380";"7655";"-2336";"-2152"
"2020-04-02 00:00:00";"2076243";"1443939";"402";"2525";"2424,75";"2459";"2516,25";"13025";"16587";"1";"1";"229";"13537";"2487";"9242";"113";"-1";"420";"889";"17431";"1218";"0";"2518,25";"2473";"-1573";"16042";"2270";"2094"
"2020-04-01 00:00:00";"1977121";"1290748";"513";"2562,25";"2434,25";"2562";"2457";"-17865";"-12355";"-1";"-1";"420";"14371";"2455";"7317";"-365";"-219";"-590";"-939";"17191";"-7488";"0";"2492,75";"2451,25";"-12183";"1564";"-4026";"-4136"
"2020-03-31 00:00:00";"2127532";"1402007";"321";"2635,75";"2555,75";"2613,25";"2563";"6130";"21386";"-1";"-1";"201";"16183";"2565,75";"6914";"281";"869";"538";"-1742";"17137";"66168";"0";"2612,25";"2563";"13432";"-185";"-3632";"3063"
"2020-03-30 00:00:00";"1770857";"1182249";"708";"2621,75";"2445";"2459";"2613";"35331";"34277";"1";"1";"616";"11727";"2611";"6789";"-611";"-561";"400";"-2110";"21513";"82249";"0";"2620,75";"2552";"-952";"32360";"-2138";"2056"
"2020-03-27 00:00:00";"2150667";"1470190";"518";"2634,5";"2505,25";"2627,75";"2520";"6457";"2509";"-1";"-1";"431";"23447";"2530";"13659";"-133";"-575";"555";"654";"23938";"61489";"0";"2559,75";"2518";"1298";"11518";"-2663";"-2755"
"2020-03-26 00:00:00";"2329630";"1604620";"895";"2625,75";"2402,25";"2471";"2619,25";"14598";"23926";"1";"1";"593";"12647";"2585";"7954";"273";"425";"455";"1361";"27248";"-2776";"0";"2625,5";"2520";"3358";"22540";"2340";"2316"
"2020-03-25 00:00:00";"2923668";"1970909";"700";"2560,75";"2386";"2442,75";"2467,25";"37860";"51550";"1";"1";"98";"12936";"2466,5";"5557";"-1822";"-1758";"719";"1869";"29800";"-8799";"0";"2506";"2396,5";"-11664";"52191";"2801";"2783"
"2020-03-24 00:00:00";"2504332";"1588024";"870";"2447,75";"2230,5";"2233,25";"2442,5";"74676";"7160";"1";"1";"837";"29551";"2333,5";"5229";"29551";"-23033";"-452";"5214";"25963";"-11345";"0";"2404,25";"2232";"-233";"6829";"29551";"-23033"
"2020-03-23 00:00:00";"2982941";"1957527";"849";"2386";"2174";"2220,25";"2217,25";"26949";"62333";"1";"-1";"12";"23759";"2174";"3159";"-23759";"19729";"-557";"-4427";"34388";"-63963";"0";"2250,75";"2174";"38997";"47124";"-23759";"19729"
"2020-03-20 00:00:00";"2887993";"1928650";"957";"2499";"2260";"2351";"2266,5";"17939";"33919";"-1";"-1";"338";"11659";"2385";"6968";"-1789";"-1535";"416";"974";"32224";"86078";"0";"2441,25";"2321";"22328";"322";"2319";"2363"
"2020-03-19 00:00:00";"2743292";"1806372";"741";"2460";"2275";"2402,5";"2355";"-14942";"-10344";"-1";"-1";"190";"19664";"2400";"8881";"150";"-332";"432";"654";"39583";"-2027";"0";"2434";"2370,5";"-13028";"-4759";"-1515";"-2919"
"2020-03-18 00:00:00";"2700271";"1681436";"898";"2486,25";"2262";"2467,5";"2405,75";"11389";"19219";"-1";"-1";"247";"10792";"2375";"5522";"854";"1508";"-577";"-2071";"25371";"345392";"0";"2435";"2328";"18810";"18204";"-2991";"2959"
"2020-03-17 00:00:00";"2889695";"1862180";"764";"2542,75";"2352";"2407";"2474,75";"44427";"26781";"1";"1";"271";"14018";"2498";"4246";"8018";"-7748";"-500";"1881";"36712";"57550";"0";"2525,25";"2430,75";"-501";"34150";"8018";"-7748"
"2020-03-16 00:00:00";"2323164";"1409302";"1201";"2650";"2350";"2631,5";"2399,5";"-29020";"17596";"-1";"-1";"928";"13067";"2400";"4641";"-2397";"-1599";"1000";"-5004";"18185";"749085";"0";"2494,25";"2385,25";"16016";"10518";"-11707";"11373"
"2020-03-13 00:00:00";"2234139";"1411031";"1258";"2707,75";"2393,5";"2429,5";"2664,75";"22877";"-15209";"1";"1";"941";"9456";"2565";"4917";"1600";"1916";"-674";"2288";"35275";"-963371";"0";"2615,75";"2488,5";"-3584";"-7228";"3235";"-5163"
"2020-03-12 00:00:00";"3661403";"2330582";"1327";"2774";"2442,5";"2738";"2449,75";"-66377";"-41765";"-1";"-1";"1153";"23111";"2601";"3132";"-8991";"19021";"-800";"6756";"31607";"-28566";"0";"2664";"2513,5";"-42477";"740";"-8991";"19021"
"2020-03-11 00:00:00";"2756200";"1854642";"668";"2869,5";"2702,75";"2859,5";"2741";"-7282";"-5972";"-1";"-1";"474";"15638";"2737,25";"7482";"-672";"-800";"431";"923";"25201";"-64775";"0";"2797,5";"2731,75";"-6686";"-10784";"-4110";"-4218"
"2020-03-10 00:00:00";"3226334";"2079087";"759";"2884,75";"2695,25";"2733";"2876,75";"9800";"16830";"1";"1";"575";"11864";"2785";"7116";"-198";"-320";"-656";"-777";"25981";"80219";"0";"2837,5";"2737,25";"-139";"18415";"2300";"2258"
"2020-03-09 00:00:00";"2467347";"1423120";"805";"2916";"2715";"2916";"2733,5";"-39073";"63987";"-1";"-1";"730";"37561";"2819";"9086";"-32733";"25225";"1000";"-8403";"17333";"-58986";"0";"2833";"2753,75";"58763";"15237";"-32733";"25225"
"2020-03-06 00:00:00";"2969636";"1928824";"557";"3037";"2898";"3024,25";"2963,75";"21114";"15958";"-1";"-1";"242";"18570";"2935";"11708";"466";"1200";"-448";"-678";"20281";"321437";"0";"2968,5";"2919,5";"13187";"14968";"2753";"3154"
"2020-03-05 00:00:00";"2608467";"1640833";"470";"3113,75";"2996,5";"3109,25";"3022,5";"-4567";"5303";"-1";"-1";"347";"18390";"3056";"11272";"-656";"202";"545";"1487";"15528";"-7940";"0";"3071,25";"3017,5";"4958";"-2107";"2941";"1729"
"2020-03-04 00:00:00";"2440170";"1502298";"613";"3129,5";"2976,5";"2988,25";"3110,75";"18348";"43576";"1";"1";"490";"18055";"3050";"11037";"1551";"1063";"606";"1048";"16757";"8986";"0";"3087";"2996,5";"1591";"43857";"3616";"2808"
"2020-03-03 00:00:00";"3589999";"2409147";"657";"3137";"2973";"3077";"2989,5";"-11135";"-25957";"-1";"-1";"350";"18041";"3000";"8360";"-3127";"-3363";"-658";"-1238";"24777";"-66268";"0";"3079,5";"2981,75";"-27456";"609";"3258";"-3363"
"2020-03-02 00:00:00";"3510779";"2197888";"817";"3093,25";"2889,25";"2900";"3071,75";"12235";"36453";"1";"1";"687";"12560";"3022";"7599";"-322";"-344";"584";"0";"0";"-53622";"0";"3037,25";"2947,75";"19";"34290";"-3378";"-3346"
"2020-02-28 00:00:00";"5455544";"3487161";"572";"2996";"2853,25";"2950";"2988";"62384";"45226";"1";"1";"152";"26018";"2905";"15963";"-2116";"-1488";"932";"-4076";"28938";"117551";"0";"2940";"2882,75";"871";"37918";"-4705";"-3678"
"2020-02-27 00:00:00";"4597408";"2796111";"691";"3117";"2944,5";"3100,25";"2949,25";"-51316";"-19538";"-1";"-1";"604";"27851";"3040";"15870";"-1083";"-1369";"-511";"1851";"19874";"-4648";"0";"3092,5";"3033,5";"-23787";"0";"-3426";"3072"
"2020-02-26 00:00:00";"3798067";"2247359";"365";"3182";"3091";"3138";"3100";"-29141";"-31147";"1";"-1";"152";"23442";"3120";"13836";"680";"-586";"-447";"1151";"16111";"94587";"0";"3152,25";"3110";"-23027";"-21878";"-3769";"-3631"
"2020-02-25 00:00:00";"4214396";"2381036";"570";"3259,5";"3117,25";"3223";"3138,5";"-37592";"-4516";"-1";"-1";"338";"27532";"3128";"11333";"3686";"-914";"-800";"1314";"13148";"1300";"0";"3208,25";"3117,5";"-11233";"-11834";"3686";"2440"
"2020-02-24 00:00:00";"3493885";"1835671";"394";"3312";"3213,75";"3309";"3227";"-45913";"-8397";"-1";"-1";"328";"31424";"3249";"16205";"518";"-224";"486";"-1970";"11017";"15122";"0";"3255,5";"3224,25";"-9949";"-16853";"-5762";"-4614"
"2020-02-21 00:00:00";"2229592";"1134676";"166";"3369,25";"3328";"3367";"3338,25";"-40824";"-17840";"-1";"-1";"115";"46443";"3339,5";"21101";"1803";"465";"465";"-1354";"7403";"-10500";"0";"3347,5";"3330,25";"-17963";"2696";"-6179";"-3955"
"2020-02-20 00:00:00";"2045539";"1034965";"234";"3397,5";"3339,25";"3391,75";"3367,5";"-17263";"-3217";"-1";"-1";"97";"26370";"3372";"8884";"3090";"2978";"550";"-2459";"6604";"-2513";"0";"3381,5";"3349,25";"-7001";"11381";"6381";"3929"
"2020-02-19 00:00:00";"1111329";"489153";"93";"3393,75";"3370,75";"3372";"3388,25";"38415";"22407";"1";"1";"65";"38958";"3390";"15874";"6760";"2402";"371";"1565";"4604";"-5631";"0";"3391,75";"3382,5";"-6393";"22191";"7614";"3920"
"2020-02-18 00:00:00";"1542145";"693865";"96";"3379";"3355,25";"3378,25";"3370,75";"41113";"-5305";"-1";"-1";"30";"43945";"3370,5";"15744";"1827";"3205";"-1543";"1938";"5629";"10897";"0";"3373,5";"3365";"-3198";"9653";"6778";"3205"
"2020-02-17 00:00:00";"143127";"83465";"43";"3392,5";"3382";"3382,25";"3388";"10247";"5981";"1";"1";"23";"12543";"3388,75";"7197";"129";"-363";"150";"389";"2884";"32715";"7195";"3389,5";"3386,75";"2446";"5017";"3306";"2416"
"2020-02-14 00:00:00";"1278244";"590952";"94";"3388,5";"3365,25";"3379,5";"3380,5";"32308";"16608";"-1";"1";"4";"45891";"3379,25";"13707";"4787";"2743";"994";"-2690";"5061";"-18382";"0";"3380";"3371,75";"11695";"17238";"5636";"4374"
"2020-02-13 00:00:00";"1732399";"820715";"146";"3384,75";"3348,5";"3381,25";"3378,75";"39111";"5177";"1";"-1";"10";"31533";"3375";"11606";"331";"1619";"-462";"-1712";"6186";"-859";"0";"3382,25";"3366,25";"757";"17458";"-7246";"2873"
"2020-02-12 00:00:00";"1188202";"557841";"105";"3381,5";"3355,5";"3360,5";"3380,5";"21438";"12732";"1";"1";"80";"41145";"3375,5";"19510";"1519";"-149";"762";"2978";"4767";"17004";"0";"3376,75";"3369,25";"-232";"13482";"-7501";"-4245"
"2020-02-11 00:00:00";"1451536";"694939";"102";"3374,5";"3349,25";"3351";"3359,25";"-22182";"-12618";"1";"1";"33";"35034";"3365,5";"16364";"-3174";"-242";"500";"1115";"5276";"19902";"0";"3366,75";"3356";"-18429";"-13259";"-5113";"-4897"
"2020-02-10 00:00:00";"1345374";"667340";"201";"3353,5";"3303,5";"3322,25";"3352,25";"70110";"32828";"1";"1";"120";"31950";"3337,25";"16534";"-2164";"-2146";"406";"1225";"6308";"12257";"0";"3341,5";"3318,75";"-321";"34777";"4908";"3422"
"2020-02-07 00:00:00";"1635657";"816535";"118";"3350";"3320,75";"3349";"3323";"-5497";"1089";"-1";"-1";"104";"43788";"3327";"18324";"-666";"-138";"-302";"-1174";"6368";"-177";"0";"3335,75";"3324,75";"564";"2457";"3955";"-3460"
"2020-02-06 00:00:00";"1431238";"711118";"102";"3357,75";"3332,5";"3337";"3348";"20490";"-1990";"1";"1";"44";"62705";"3344";"25201";"731";"-573";"-617";"1655";"6071";"181";"0";"3346,25";"3338,25";"-8790";"-137";"5293";"4943"
"2020-02-05 00:00:00";"1993447";"983657";"200";"3338";"3288,25";"3300,25";"3335,5";"18213";"16087";"1";"1";"141";"44252";"3325";"21513";"5226";"1936";"640";"1833";"6838";"13178";"0";"3329,25";"3313,75";"-657";"17966";"8108";"3726"
"2020-02-04 00:00:00";"1651128";"799665";"278";"3305,25";"3236";"3244,25";"3300,25";"17388";"20904";"1";"1";"224";"41012";"3296";"13732";"-2958";"-1778";"-386";"-1543";"6453";"50611";"0";"3304,25";"3286,75";"1672";"21416";"-4734";"2277"
"2020-02-03 00:00:00";"1870850";"950111";"182";"3267,25";"3222";"3222,75";"3245";"-6640";"-2180";"1";"1";"89";"35370";"3248";"14049";"-932";"-4440";"415";"-2148";"7701";"-239";"0";"3257";"3239,5";"-4092";"-4302";"4690";"-4440"
"2020-01-31 00:00:00";"3053147";"1487330";"340";"3297,5";"3212,75";"3292";"3227";"-64761";"-28793";"-1";"-1";"260";"37381";"3225,5";"14199";"-3805";"165";"-701";"1443";"8234";"-60536";"0";"3257";"3218";"-29056";"-9095";"5965";"-3135"
"2020-01-30 00:00:00";"2371657";"1252945";"223";"3295,25";"3239,75";"3271,5";"3294,25";"22563";"3041";"1";"1";"91";"33185";"3256";"17855";"-2031";"-1063";"494";"1166";"8017";"-3629";"0";"3263";"3244,25";"268";"13791";"4451";"-1926"
"2020-01-29 00:00:00";"1621893";"816906";"111";"3292,75";"3265,25";"3281,75";"3270,75";"-16859";"-24321";"-1";"-1";"44";"35316";"3284,5";"18283";"-1016";"-1350";"-619";"-1101";"5847";"8297";"0";"3290,5";"3277,25";"-14077";"993";"-4859";"-4281"
"2020-01-28 00:00:00";"1836912";"857955";"186";"3285";"3238,75";"3239,5";"3283";"25960";"10784";"1";"1";"174";"33309";"3277,25";"12841";"1683";"623";"-357";"-1657";"6366";"2927";"0";"3284,75";"3259";"-9152";"10406";"-4069";"-3889"
"2020-01-27 00:00:00";"2510439";"1229690";"148";"3269,75";"3233";"3269,75";"3240,75";"-59917";"-56801";"-1";"-1";"116";"55518";"3244";"23637";"-510";"-696";"-406";"-2293";"7917";"-1080";"0";"3253,5";"3240,75";"-58790";"-34013";"-7672";"-4934"
"2020-01-24 00:00:00";"2430371";"1113623";"227";"3337";"3280,5";"3326,5";"3291";"-35773";"-7201";"-1";"-1";"142";"41279";"3295";"14702";"-1663";"693";"-750";"1221";"5638";"-37539";"0";"3317";"3281,75";"-11104";"9072";"4952";"2874"
"2020-01-23 00:00:00";"1662351";"727468";"104";"3327";"3301,25";"3317,25";"3326";"26545";"19419";"1";"1";"35";"32690";"3312,5";"13511";"4050";"1878";"708";"-1169";"5300";"-560";"0";"3318,5";"3303";"-97";"24596";"-6231";"-3205"
"2020-01-22 00:00:00";"1461314";"631443";"90";"3337,5";"3315,25";"3321,25";"3317,25";"1386";"12164";"-1";"-1";"16";"36769";"3334,5";"17628";"-5427";"-1393";"1000";"2343";"4504";"5595";"0";"3335,5";"3325,25";"-787";"-1125";"9901";"2998"
"2020-01-21 00:00:00";"1371052";"608327";"91";"3329,75";"3307,25";"3325,5";"3320,25";"23886";"-9608";"1";"-1";"21";"68458";"3321,25";"28233";"-2724";"-890";"360";"1146";"4765";"-6238";"0";"3325,5";"3317,75";"-13680";"-546";"5873";"5929"
"2020-01-20 00:00:00";"115614";"63928";"41";"3328,5";"3318,5";"3325";"3325,25";"4686";"4674";"-1";"1";"1";"9291";"3322,5";"4941";"1335";"149";"-138";"330";"2509";"19569";"57";"3324,75";"3319,5";"1929";"4409";"2741";"1321"
"2020-01-17 00:00:00";"1212075";"515902";"58";"3330,25";"3316";"3316,75";"3323,75";"-17511";"-13783";"1";"1";"28";"70299";"3324,75";"31930";"-1479";"-611";"-362";"1453";"4092";"-3608";"0";"3326,25";"3321,5";"-10681";"-13691";"-9564";"-4176"
"2020-01-16 00:00:00";"1297927";"554158";"97";"3318";"3294";"3294,25";"3317,25";"49105";"12491";"1";"1";"92";"53631";"3307";"24424";"377";"-563";"-369";"1558";"4175";"-1008";"0";"3310,25";"3303";"-395";"11926";"9198";"-4363"
"2020-01-15 00:00:00";"1416814";"646775";"86";"3299";"3277,75";"3287,75";"3294,25";"47912";"27616";"1";"1";"26";"32553";"3290,5";"13855";"4237";"1043";"-420";"1316";"4883";"22639";"0";"3297,5";"3286,75";"9939";"30133";"5190";"4422"
"2020-01-14 00:00:00";"1638392";"771441";"87";"3296,75";"3275,25";"3289,25";"3287,75";"39252";"12196";"-1";"-1";"6";"58109";"3283,5";"22616";"1295";"-153";"1375";"-1660";"5217";"24717";"0";"3288,5";"3281,5";"9257";"17561";"-6818";"3702"
"2020-01-13 00:00:00";"960302";"445073";"103";"3291";"3265,5";"3265,75";"3289";"9572";"21052";"1";"1";"93";"30351";"3288,5";"7092";"6437";"3543";"-708";"-1996";"4214";"-14614";"0";"3290";"3274,25";"-2701";"20384";"6437";"-4013"
"2020-01-10 00:00:00";"1454446";"627249";"106";"3287";"3260,75";"3275,5";"3263,5";"-30812";"-11366";"-1";"-1";"48";"41520";"3281";"19672";"-4958";"-5336";"-330";"-3801";"4586";"-34479";"0";"3284,25";"3271";"-15193";"3030";"6639";"-5336"
"2020-01-09 00:00:00";"1224846";"566873";"77";"3276,75";"3257,75";"3261,25";"3275,25";"11392";"8202";"1";"1";"56";"44658";"3273";"19577";"3292";"2632";"508";"-1944";"4790";"-912";"0";"3274,5";"3268,5";"105";"7336";"7655";"-4200"
"2020-01-08 00:00:00";"2223039";"1157424";"348";"3267,75";"3181";"3231,75";"3259,75";"-4829";"15419";"1";"1";"112";"44062";"3259";"20777";"-1038";"2088";"-629";"-1487";"7958";"-5610";"0";"3267,5";"3231,75";"-8635";"32840";"-5814";"4708"
"2020-01-07 00:00:00";"1228094";"614075";"115";"3254,5";"3226";"3243,5";"3233";"10122";"-4378";"-1";"-1";"42";"53091";"3237,25";"21268";"139";"-515";"-400";"1434";"5128";"40102";"0";"3243,5";"3235";"-7919";"487";"5115";"-3828"
"2020-01-06 00:00:00";"1460304";"673253";"164";"3249,5";"3208,75";"3220,25";"3242,75";"45056";"12056";"1";"1";"90";"26396";"3234";"12584";"5792";"70";"-375";"-1586";"5305";"-4967";"0";"3237,5";"3209";"225";"13094";"5792";"4236"
"2020-01-03 00:00:00";"1682453";"814397";"228";"3263,5";"3206,75";"3261";"3235,5";"-20969";"-21419";"-1";"-1";"102";"45262";"3237";"19486";"3226";"494";"339";"1482";"6463";"-50025";"0";"3243,5";"3231,5";"-22143";"-8122";"5801";"-4043"
"2020-01-02 00:00:00";"1360620";"568039";"111";"3261,75";"3234,25";"3237";"3261,5";"69698";"32710";"1";"1";"98";"40631";"3249";"17382";"701";"637";"-862";"-2000";"4261";"712";"0";"3251,75";"3239";"0";"33251";"8363";"3579"
"2019-12-31 00:00:00";"1103248";"434790";"94";"3236,25";"3213";"3223,25";"3236";"15768";"13574";"1";"1";"51";"24025";"3218,25";"11489";"-739";"-1259";"300";"0";"0";"33386";"0";"3227,5";"3215,75";"-464";"20688";"5488";"3764"
"2019-12-30 00:00:00";"1089290";"492612";"109";"3244,25";"3217,25";"3238,25";"3223,25";"-10662";"-11626";"-1";"-1";"60";"32135";"3223,25";"13183";"3065";"425";"409";"0";"0";"-15728";"0";"3228,5";"3219";"-12268";"6284";"-6498";"2450"
"2019-12-27 00:00:00";"935117";"416137";"75";"3254";"3235,5";"3242";"3236,5";"-26221";"-9091";"-1";"-1";"22";"38994";"3243,25";"17918";"-2294";"-270";"-311";"0";"0";"14727";"0";"3246,75";"3239";"-15326";"-1452";"-5035";"-2583"
"2019-12-26 00:00:00";"444525";"183190";"72";"3244,75";"3227";"3227,5";"3242,25";"8329";"15457";"1";"1";"59";"20193";"3235,25";"8646";"1055";"53";"321";"0";"0";"-683";"0";"3239,75";"3230,75";"-471";"15633";"-6197";"2436"
"2019-12-24 00:00:00";"281183";"129747";"36";"3231,25";"3222,5";"3228,25";"3226,5";"-2063";"5817";"-1";"-1";"7";"26055";"3225,5";"10982";"1999";"1635";"245";"0";"0";"1319";"0";"3226,5";"3224";"4501";"6210";"4311";"1941"
"2019-12-23 00:00:00";"602716";"273245";"41";"3234,25";"3224,25";"3227";"3228";"-24144";"3460";"-1";"1";"4";"62181";"3227,75";"30343";"-3995";"-641";"-855";"0";"0";"8062";"0";"3229";"3226,25";"1722";"4378";"-10430";"-2774"
"2019-12-20 00:00:00";"1195879";"485290";"85";"3229,5";"3208,5";"3213,5";"3224,5";"25359";"22547";"1";"1";"44";"51863";"3226,25";"19667";"-6513";"-4359";"-461";"0";"0";"-37521";"0";"3227,75";"3221,5";"234";"24701";"8873";"6967"
"2019-12-19 00:00:00";"865449";"376601";"78";"3213,75";"3194,5";"3199,5";"3212,75";"26825";"5475";"1";"1";"53";"33678";"3199,5";"16116";"-1044";"386";"1125";"0";"0";"-6624";"0";"3207,25";"3194,75";"-459";"11253";"-5924";"-3728"
"2019-12-18 00:00:00";"834491";"367236";"45";"3203";"3192";"3192,5";"3199,25";"-5347";"-693";"1";"1";"27";"56465";"3198,25";"24235";"-3291";"-2671";"-478";"0";"0";"141598";"0";"3200,75";"3197,5";"-6971";"-30";"8551";"5003"
"2019-12-17 00:00:00";"929539";"424938";"47";"3203,5";"3192";"3196,5";"3193,5";"-27717";"-7637";"1";"-1";"12";"58643";"3199";"26811";"3563";"2115";"234";"0";"0";"185872";"0";"3200,25";"3196,5";"-1599";"-3712";"-4983";"-2651"
"2019-12-16 00:00:00";"979686";"421763";"103";"3202,5";"3177";"3179,5";"3197,75";"4684";"4338";"1";"1";"73";"49901";"3199,25";"19636";"-903";"-2931";"-418";"0";"0";"449754";"0";"3201,75";"3195,25";"-1251";"3855";"5306";"-2931"
"2019-12-13 00:00:00";"1124213";"606259";"114";"3185";"3156,75";"3175,75";"3172";"-11723";"-8947";"-1";"-1";"15";"37003";"3170";"16018";"-1001";"-219";"-558";"0";"0";"-254204";"0";"3176,75";"3162";"-11008";"-3725";"6136";"3140"
"2019-12-12 00:00:00";"1906762";"943117";"162";"3177,5";"3137,25";"3144";"3169,75";"8960";"20160";"1";"1";"103";"31204";"3168,5";"12636";"706";"70";"-534";"0";"0";"-6640";"0";"3174,5";"3157";"-3977";"21587";"-5453";"-2229"
"2019-12-11 00:00:00";"1042482";"494295";"61";"3144,5";"3129,5";"3135,5";"3144,25";"10128";"4890";"1";"1";"35";"35970";"3141";"14747";"2718";"2044";"522";"0";"0";"-249803";"0";"3143,25";"3136,25";"91";"5821";"6676";"3524"
"2019-12-10 00:00:00";"1335352";"652651";"108";"3143";"3116,25";"3133,5";"3137";"6700";"14934";"1";"1";"14";"52516";"3137";"26439";"2378";"6";"552";"0";"0";"-61110";"0";"3140";"3131,75";"5780";"16705";"5979";"3061"
"2019-12-09 00:00:00";"1045067";"450988";"74";"3149,5";"3131,25";"3146,5";"3133";"-27537";"-7159";"-1";"-1";"54";"40152";"3147,75";"18777";"-9732";"-1388";"300";"0";"0";"-25240";"0";"3149";"3140,25";"-15502";"474";"-9732";"-2867"
"2019-12-06 00:00:00";"1210562";"534248";"137";"3151";"3117";"3117,75";"3146,5";"24610";"6844";"1";"1";"115";"40829";"3144,25";"18177";"-9319";"-1395";"321";"0";"0";"-26855";"0";"3150,25";"3141,25";"-2488";"6850";"-9319";"2871"
