Volume,Trades,Bar Size,High,Low,Open,Close,Delta T/D,Delta Aggressor,H/L Side,O/C Side,O/C Size,Max Volume,M/V Price,M/V Trades,M/V Delta T/D,M/V Delta Aggressor,Max Trade,Max Tick,Ticks Number,OI Delta,TPO High,TPO Low,COT High,COT Low,Max Delta T/D,Max Delta Aggressor,returns
1541087,863137,206,4416.0,4364.75,4415.75,4383.5,13003,3755,-1,-1,129,25443,4393.75,12749,2001,1157,-705,1281,7785,-2743,4399.5,4376.25,3788,25232,-6616,-5382,-0.0019353369763205341
905956,509837,166,4416.75,4375.5,4400.5,4415.0,-7366,6850,1,1,58,18162,4404.75,9241,-3050,-784,266,-1111,6082,-31456,4414.0,4399.0,-1334,8918,4651,5439,0.007186038553667062
1110672,543439,165,4408.25,4367.25,4371.5,4399.25,-19448,-3078,1,1,111,31653,4403.25,11974,-907,-1639,-347,-2344,5041,24713,4408.0,4380.75,-6160,-2401,-7860,-7214,-0.0035673839184597878
962760,546431,121,4371.5,4341.5,4355.0,4371.0,14226,7224,1,1,64,21691,4359.0,11814,-569,-581,-176,-886,5651,-1744,4360.25,4349.25,28,8465,-3610,3977,-0.0064215491276922165
1136581,619899,182,4355.25,4310.0,4318.75,4355.25,-18863,-3739,1,1,146,28572,4340.0,13617,1252,1114,-663,-918,6808,12859,4348.5,4327.75,0,-336,-4965,-5555,-0.003603294440631455
1813686,973467,306,4329.0,4252.75,4262.75,4319.0,-14126,-7070,1,1,225,30415,4315.5,10295,-5,-847,488,1011,8182,-12375,4329.0,4277.75,-19886,-6282,6350,5564,-0.008323287985764316
2542015,1439244,388,4320.75,4224.0,4320.0,4261.0,34897,21339,-1,-1,236,23109,4254.0,10771,179,-495,465,1848,10904,15651,4258.0,4227.0,20638,32290,7181,7197,-0.013429034498726566
1587619,811746,216,4368.0,4314.25,4347.75,4318.5,-30753,-17697,-1,-1,117,22374,4319.0,6893,-62,-114,333,-810,6873,-1924,4346.0,4314.5,-31004,2407,5101,5133,0.013494484862708322
1566565,826979,152,4370.25,4332.5,4366.5,4348.0,-23373,-4167,-1,-1,74,36324,4351.75,16879,1606,1012,482,1505,7154,-877,4359.25,4346.0,-3881,16470,8190,7332,0.006831075604955439
1277723,673843,139,4384.5,4350.0,4359.5,4366.25,-9993,-10397,1,1,27,34999,4369.75,14795,3167,1073,807,1577,6340,27934,4378.25,4363.5,-13064,-8059,4099,3181,0.00419733210671569
1224606,685405,110,4383.75,4356.5,4377.0,4359.25,-17612,-15258,1,-1,71,20957,4370.0,10241,3177,2581,-343,-1450,5804,-2527,4374.75,4359.75,-17319,-9395,-5936,-5988,-0.0016032064128256307
1024140,535492,151,4379.25,4341.75,4362.0,4375.75,15974,18268,1,1,55,33246,4371.0,15259,-1598,646,-263,851,5688,4968,4378.0,4362.5,8689,21044,-3623,2203,0.003785054768595586
1263547,649618,284,4364.0,4293.25,4310.25,4362.0,-38157,6515,1,1,207,32239,4360.0,9576,-8759,-7257,-256,-1000,6604,28393,4363.5,4337.75,-13032,8436,-8759,-7257,-0.0031423184596925946
1959215,1116141,293,4352.25,4279.25,4352.25,4310.25,3289,15813,-1,-1,168,26616,4310.0,9173,4976,5336,-348,1354,9494,-3291,4322.0,4292.5,15851,28599,5549,5336,-0.011863823933975226
1180206,664933,133,4353.25,4320.25,4328.0,4351.75,2788,2310,1,1,95,24152,4346.25,12902,992,512,-239,1089,5991,-2420,4352.25,4338.5,4895,12361,3159,-2116,0.009628211820660093
1238534,647586,172,4348.0,4305.25,4341.5,4328.25,-24168,-12336,-1,-1,53,18876,4319.25,8991,1472,1756,-354,-1274,5491,-3499,4333.0,4306.5,-13754,5807,-4796,1756,-0.005400126385936677
93047,68379,53,4346.0,4333.0,4341.0,4341.5,-749,245,1,1,2,3844,4337.5,2915,-196,-284,200,274,2921,-13694,4341.75,4333.75,-1097,1751,969,499,0.003061283428637429
936819,474640,157,4347.0,4308.0,4309.75,4338.75,6921,4039,1,1,116,23662,4324.0,12197,-1750,8,-257,863,4860,22451,4339.0,4308.75,-137,4113,3414,2387,-0.000633421628469466
962616,498699,105,4312.0,4286.0,4294.25,4309.5,6032,18016,1,1,61,34062,4300.75,18144,-394,-520,-303,899,5083,-1263,4307.0,4292.25,3485,16359,5239,4105,-0.006741573033707815
1034378,504488,101,4294.25,4269.25,4284.75,4293.5,-4808,-14078,1,1,35,35625,4284.75,19037,743,-1733,364,926,5107,12249,4291.5,4282.75,1779,-8590,5879,-5130,-0.0037127276946281595
722268,392724,78,4291.0,4271.75,4280.5,4284.25,-654,-8016,1,1,15,29279,4287.25,15600,2687,183,-340,-1135,4657,11361,4288.75,4281.5,-6245,-6433,4040,-2471,-0.0021544194712938003
801385,431457,72,4282.0,4264.25,4275.0,4281.25,13931,-7187,1,1,25,29330,4270.0,14680,1726,1660,400,1157,4987,14820,4276.5,4266.75,-8472,-6097,-5842,-5398,-0.0007002392484098952
864027,445880,94,4276.75,4253.5,4262.0,4274.5,-3613,-6961,1,1,50,28897,4268.0,15369,-4803,-1181,666,-1015,4684,2628,4270.75,4258.0,-7875,-5739,-4803,3165,-0.0015766423357663761
852115,464400,129,4263.75,4231.75,4233.75,4262.25,10719,15165,1,1,114,46007,4256.25,22493,967,2095,300,886,4925,-5371,4258.75,4253.0,530,15251,6024,4978,-0.0028658322610831677
907119,486334,72,4248.25,4230.5,4237.5,4233.5,-25093,-17603,-1,-1,16,39320,4239.0,21062,-2394,-2158,690,-1484,5296,8264,4242.5,4235.75,-19770,-11821,-6019,-6429,-0.006745263651827038
1028976,569356,160,4245.5,4205.75,4219.25,4236.75,15950,16512,1,1,70,21094,4229.75,11094,-206,310,500,1150,5978,-14399,4245.0,4217.25,-12367,21830,7435,6175,0.0007676863115624322
1382649,809063,373,4219.75,4126.75,4142.5,4218.5,-10771,9883,1,1,304,22156,4213.0,9862,-490,-304,-327,-831,8099,-23052,4219.5,4174.0,-327,17588,-2981,2124,-0.004307547058476469
1862942,1039941,318,4220.0,4140.75,4216.0,4141.75,-29984,-2410,-1,-1,297,31144,4172.75,17967,58,-898,557,733,7794,6254,4182.25,4162.5,-2681,293,-3913,2648,-0.01819367073604361
1596506,924490,160,4222.75,4183.0,4204.25,4215.5,-2368,-9034,1,1,45,34342,4211.0,19611,3866,1442,754,1142,7710,-930,4221.25,4203.75,-1066,-7296,-6003,-5605,0.017806482766946408
1363228,791429,206,4241.5,4190.25,4238.0,4202.5,-23314,-19188,-1,-1,142,24972,4235.5,14871,1106,326,-622,1402,5981,48329,4241.25,4208.75,-18816,-17028,-7380,-8420,-0.003083857193689976
919892,508295,121,4258.25,4228.25,4246.25,4237.5,-24444,4324,-1,-1,35,28147,4234.5,14289,-1253,49,219,-623,4963,160198,4242.25,4233.25,3543,14608,5317,2103,0.008328375966686563
860818,473229,97,4248.5,4224.5,4238.5,4246.25,2632,14764,1,1,31,32231,4228.75,18399,3455,-739,-296,883,4470,516249,4236.5,4224.75,14,13714,3455,2804,0.0020648967551621933
611278,355303,69,4238.5,4221.5,4230.0,4236.0,-5356,1904,-1,1,24,21119,4236.0,10130,683,1409,-338,824,4130,1238011,4237.25,4228.25,-2263,969,-3402,1409,-0.0024138946128937633
1220346,713833,169,4249.0,4207.0,4222.25,4238.5,-4650,15272,1,1,65,24499,4238.75,12902,2879,421,-646,1068,5792,-1800295,4243.5,4224.5,5884,17630,-3088,3496,0.0005901794145419803
940139,525566,73,4235.0,4217.0,4225.5,4222.25,-28549,-16309,-1,-1,13,36717,4230.0,20908,-1477,-709,-447,1142,4980,-187668,4233.25,4226.25,-16134,-185,-4572,-2722,-0.003833903503598024
1207659,671154,125,4236.75,4205.75,4227.5,4225.25,-10471,-1069,-1,-1,9,31367,4226.75,15969,1119,-15,-596,-968,5820,-31834,4231.25,4221.25,-2258,-2326,-4880,-4752,0.0007105216413050286
877238,495688,75,4232.5,4214.0,4232.25,4227.25,-11578,-10654,1,-1,20,27281,4218.75,15979,-459,327,400,-1053,5165,-33016,4224.75,4215.75,-12924,-9438,-9602,-10204,0.0004733447724987183
1002829,556907,221,4232.0,4177.0,4190.75,4227.75,-28049,-21133,1,1,148,23147,4228.0,9050,21,-1269,-354,-1275,5878,-13157,4231.75,4213.0,-13328,-18786,-5155,-5285,0.00011828020580750831
1356867,761362,193,4213.25,4165.25,4208.0,4191.25,-21581,-13635,-1,-1,67,22860,4196.5,12604,-420,668,338,-1820,6511,-906,4212.5,4181.0,-14619,-10572,-5005,-4343,-0.008633433859618012
1024060,560332,98,4215.0,4190.75,4198.5,4206.75,6262,-1082,1,1,33,35679,4200.25,20092,-523,41,-593,-1356,5544,-9141,4207.75,4197.25,-3876,-242,-10761,-11699,0.0036981807336713413
1224034,671515,154,4230.0,4191.75,4192.0,4198.5,-23168,-19112,1,1,26,31245,4204.0,18033,-2093,-511,-414,-1074,5752,-2911,4209.75,4195.75,-29425,-19460,-4498,-5696,-0.001961133891959399
103618,71139,82,4210.25,4190.0,4206.5,4191.25,-2964,-264,-1,-1,61,4086,4206.75,3272,-266,-4,-138,-224,3015,2751,4210.0,4197.0,-1422,313,-581,347,-0.0017268071930451878
1032994,527813,67,4217.5,4201.0,4211.25,4203.25,-12340,-17600,-1,-1,32,55242,4210.0,30009,1480,-676,-835,-2638,5042,1380,4214.25,4207.0,-18842,-3147,-6613,-3347,0.0028631076647778197
1157621,616896,136,4211.5,4177.75,4193.0,4211.25,-6837,-14451,1,1,73,33432,4204.0,17159,-654,-598,-500,-1220,6067,-827,4207.5,4196.75,84,-12370,-4513,-4355,0.001903289121513163
1030935,555842,96,4204.25,4180.5,4188.0,4193.75,-8411,-5723,-1,1,23,42861,4193.5,19009,-6227,-3739,-500,-870,5552,691,4196.75,4189.75,-7397,-3558,-6227,-4598,-0.004155535767289997
1191945,671011,135,4212.75,4179.25,4199.25,4188.5,-26871,-16555,-1,-1,43,25741,4185.5,11184,889,-1569,490,-1402,6181,5484,4199.5,4184.5,-19413,-6205,-8403,-7047,-0.001251862891207156
1013024,544966,256,4206.25,4142.5,4151.5,4199.25,-22090,-12426,1,1,191,32458,4195.0,13640,-9464,-8678,-352,-1277,5872,18427,4206.0,4186.0,-18545,-12464,-9464,-8678,0.002566551271338202
1414815,775326,153,4185.0,4147.0,4152.5,4157.75,-29635,-26353,-1,1,21,23639,4155.75,10852,-3167,-1411,500,-1721,7215,26930,4170.5,4150.5,-35248,-13952,-5154,-4168,-0.009882717151872389
1441351,788854,340,4169.25,4084.5,4107.75,4152.0,-10271,18025,1,1,177,25705,4154.5,10725,1837,2473,-364,996,7550,-1051,4169.0,4134.5,-8813,15687,-6172,-4562,-0.0013829595334015066
2259709,1377137,271,4123.0,4055.5,4114.0,4107.75,-13307,-5743,-1,-1,25,19038,4070.0,10095,-2436,-2318,378,-809,11194,14713,4100.25,4064.0,-6498,16496,4349,2969,-0.010657514450867045
1249874,720304,273,4179.5,4111.5,4159.0,4114.75,-29642,-12780,-1,-1,177,23590,4159.5,13017,-152,-1268,635,1054,6536,17675,4162.5,4136.25,-22435,-777,-4094,-3710,0.0017040959162557545
1441125,884639,170,4178.75,4136.5,4169.0,4160.5,-10409,5089,-1,-1,34,24801,4157.0,12786,-1153,-787,-249,-779,8867,-23373,4158.75,4145.25,4339,7,3460,2882,0.011118536970654347
1459386,809621,293,4178.25,4105.25,4112.5,4173.25,17994,26830,1,1,243,21320,4172.75,10118,-3996,-1896,-521,2140,7750,-32656,4178.0,4146.5,-8344,26801,5069,5277,0.003064535512558697
2331194,1358108,391,4126.75,4029.25,4053.5,4110.75,-10806,9480,1,1,229,27042,4109.75,14194,1984,1408,491,978,11769,-854,4125.25,4091.25,-8421,12082,4095,3470,-0.014976337386928606
2570939,1536315,399,4150.5,4051.0,4140.0,4052.0,-19231,9143,-1,-1,352,21668,4058.75,10149,1736,1338,482,897,12131,-16664,4113.25,4051.25,8323,1501,-3314,-2321,-0.014291795900991278
2484081,1471778,328,4185.5,4103.75,4176.75,4140.0,12789,38269,-1,-1,147,32653,4145.0,15300,4655,7087,400,1281,11374,23392,4152.25,4128.75,37135,21570,-4805,7087,0.021717670286278468
1627281,873612,266,4238.25,4172.0,4226.75,4175.75,-44051,-44497,-1,-1,204,28051,4222.0,15321,1931,-297,-500,-1254,6826,-31750,4238.0,4200.25,-46232,-123,-4097,-4287,0.008635265700483119
1604545,841499,163,4232.25,4191.75,4197.5,4226.75,-6653,-6941,1,1,117,39083,4227.5,19044,-341,763,545,-2194,6549,-29431,4230.75,4213.0,-26952,-7218,9469,8667,0.012213374842842573
1719972,967111,228,4197.25,4140.5,4158.75,4196.25,-8884,-24500,1,1,150,19349,4170.25,11067,1085,571,489,-1014,8025,802,4177.0,4152.0,22,-12663,-5280,-4654,-0.007215946057845812
1382313,759551,109,4180.0,4153.0,4158.25,4158.25,-57609,-34423,1,0,0,32632,4170.5,19098,-2954,-1884,-450,-792,6456,3024,4178.0,4162.0,-32678,-29444,-4597,-3841,-0.0090557044980637
1964020,1120080,261,4185.5,4120.5,4184.25,4158.25,-6028,-22300,-1,-1,104,24272,4141.0,14113,228,36,-500,-965,8015,-9029,4153.25,4124.0,-22355,5847,-3825,4058,0.0
1202348,657375,87,4202.5,4181.0,4181.5,4183.5,-37296,-31926,-1,1,8,27866,4189.5,16100,-3464,-1876,325,891,5943,-20365,4196.25,4185.5,-38274,-828,-3654,-3984,0.006072265977274061
1847713,960309,138,4201.5,4167.25,4200.75,4180.5,-4861,-16035,-1,-1,81,50781,4180.0,23097,-2525,-3411,1021,1300,6746,-2997,4182.0,4172.0,-16088,705,6083,-5290,-0.0007171029042667421
1719352,932468,173,4211.0,4168.0,4184.75,4200.0,-19908,-47622,-1,1,61,38768,4204.0,17699,-394,-1540,-900,-1103,6185,1365,4208.0,4186.5,-57895,-9678,7321,-5161,0.004664513814137017
1251657,667204,85,4193.75,4172.75,4180.25,4184.75,-29761,-10227,1,1,18,46463,4181.25,25396,1349,1691,500,-1146,5454,10325,4185.25,4177.5,-4034,-2398,-6345,-5491,-0.003630952380952346
962894,539279,104,4192.5,4166.75,4181.5,4180.25,-20314,-18430,-1,-1,5,25737,4181.75,13586,-113,-289,-660,-1432,5266,-13125,4183.25,4174.5,-20273,-6856,-6042,-6184,-0.001075333054543326
988901,534387,90,4186.0,4163.75,4170.75,4181.25,11545,4599,1,1,42,41476,4181.5,21870,2616,64,331,836,5353,21101,4184.25,4177.5,-2803,4654,-4634,-2927,0.0002392201423360163
1459751,715753,238,4186.75,4127.5,4129.0,4166.0,-16517,24983,1,1,148,32657,4172.0,9723,1731,2861,250,1132,5720,-9973,4186.5,4147.75,-13027,24490,-7682,-4252,-0.003647234678624822
1923838,1093558,227,4171.75,4115.25,4157.5,4130.0,-9524,-1158,-1,-1,110,28131,4127.75,13941,-901,-997,340,-815,7279,-713,4157.5,4116.0,-12304,5926,4083,4029,-0.008641382621219384
1476151,759276,218,4167.25,4113.0,4121.25,4156.75,32949,31503,1,1,142,24874,4152.75,12034,1290,626,289,-1055,6193,13547,4164.75,4131.25,2531,34764,4320,2430,0.006476997578692467
1663901,923214,228,4167.25,4110.5,4156.25,4120.25,-14029,-3163,-1,-1,144,26745,4127.25,12345,-2785,-925,-632,-1989,7125,-174,4140.0,4111.0,-3444,17704,3362,3184,-0.008780898538521709
1584502,845715,133,4174.75,4141.75,4165.0,4156.5,690,9780,-1,-1,34,34125,4157.0,17358,2013,541,-379,870,6400,6438,4160.0,4145.75,8354,22810,13509,10975,0.00879800982950063
1241853,642045,118,4183.5,4154.25,4162.75,4172.25,5873,5563,1,1,38,41497,4172.25,22116,-2547,-297,403,775,5405,-2110,4177.5,4167.75,-3217,5536,-5091,-3285,0.003789245759653559
1238163,628036,189,4166.5,4119.5,4123.5,4162.5,6293,-2691,1,1,156,25691,4158.5,13777,-1887,-1727,-446,-1066,5530,-717,4166.25,4146.0,-8826,-1892,-9835,-9219,-0.0023368685960812874
1493905,793730,125,4144.0,4113.0,4134.75,4123.25,363,-30225,-1,-1,46,34680,4137.5,19062,-594,-670,-381,-1240,5832,27730,4143.5,4122.75,-27227,-1711,-5676,-5398,-0.009429429429429481
1040599,566210,155,4139.75,4101.25,4122.75,4134.25,2345,5221,1,1,46,35262,4123.75,19283,-1948,-2156,-289,-799,5288,-1881,4132.5,4113.75,1656,9914,-3254,-2372,0.002667798459952797
1044755,557528,81,4124.5,4104.5,4114.25,4122.5,6689,-493,1,1,33,34960,4114.75,19138,-806,-984,-277,992,5673,8705,4117.5,4108.5,702,-580,4193,3109,-0.002842111628469479
1034518,533328,163,4121.5,4081.0,4098.0,4114.0,9186,-6208,1,1,64,22045,4091.0,12419,-1725,-1243,-431,925,5349,-14458,4104.5,4085.5,-783,-2425,-3512,4726,-0.0020618556701030855
964788,509374,105,4098.5,4072.5,4074.25,4098.0,762,-12096,1,1,95,27164,4082.75,15318,-3514,-1274,-345,-1337,5244,424,4088.0,4078.75,-455,-11691,4746,-3595,-0.003889158969372919
1070978,565521,77,4075.5,4056.5,4067.0,4075.25,-25646,-25704,1,1,33,29423,4065.25,16895,-927,-305,-426,-978,5397,4437,4071.0,4063.25,-381,-24099,-6011,-5001,-0.005551488530990745
1233029,633645,96,4076.0,4052.25,4069.75,4066.5,-955,-40855,1,-1,13,38398,4071.5,18038,500,-2520,-337,-995,5938,1833,4075.0,4063.5,-25955,-37897,7731,-6275,-0.0021471075394147165
1205646,575006,212,4073.75,4021.0,4030.0,4070.25,-9876,16952,1,1,161,38365,4067.5,17159,-1649,-617,321,-1270,5197,-4546,4073.5,4056.5,-11369,16814,8353,7987,0.00092216894135011
64290,43798,103,4038.0,4012.5,4014.5,4027.25,4714,4100,1,1,51,5975,4016.25,4464,-1003,-713,277,376,2168,28703,4028.0,4012.75,650,4696,3116,3084,-0.01056446164240521
1173354,615990,204,4015.25,3964.5,3967.5,4014.25,-7192,7036,1,1,187,28336,4001.25,15736,-346,764,-427,799,5519,0,4005.0,3986.25,-693,4547,-6207,-6501,-0.0032280091874107297
1564245,756364,170,3983.75,3941.5,3949.5,3966.25,-10867,-661,1,1,67,31173,3971.75,13727,-2451,-1079,-679,-1937,6130,-2754,3978.25,3963.5,-27764,610,7760,7378,-0.01195740175624338
1567307,851668,140,3968.5,3933.75,3965.25,3949.5,-5609,-6329,-1,-1,63,39867,3945.25,21090,-3027,-2227,-525,-789,7344,22119,3950.75,3940.75,-6744,-5816,-7365,-5363,-0.00422313268200436
1962943,1126644,171,3971.25,3928.75,3962.25,3963.0,-22063,-26919,1,1,3,28130,3961.0,13488,136,226,-525,-1045,8826,-11441,3968.5,3942.5,-8931,-21410,-3283,-2131,0.003418154196733747
1928958,998161,270,3968.0,3900.75,3907.5,3962.25,-41522,-50866,1,1,219,27839,3921.25,14829,859,839,-743,-1343,7585,29438,3930.0,3907.5,-8384,-50485,-6292,-6002,-0.00018925056775165316
2248752,1333903,266,3909.5,3843.25,3882.75,3907.25,-19956,-14876,1,1,98,23482,3873.5,13316,238,402,700,1149,9795,533,3891.25,3857.0,1205,-344,-4406,-4726,-0.013881001955959316
2024635,1099806,217,3931.5,3877.5,3905.75,3882.75,-17443,-28649,-1,-1,92,26464,3916.5,15017,914,446,-540,-1172,8256,-12028,3924.0,3897.75,-24475,-1709,6525,-5248,-0.006270394778936539
1844329,1044986,194,3938.75,3890.5,3933.25,3903.75,-24633,-43719,-1,-1,118,27029,3923.75,15611,-165,107,-547,-816,7829,17674,3937.5,3912.75,-44465,3266,-4049,-3365,0.005408537763183396
1282725,729324,239,3944.5,3885.0,3893.5,3932.75,-4611,17889,1,1,157,21423,3932.25,9709,-1241,799,904,1131,7187,4865,3942.5,3913.75,-1447,18496,-3648,-2610,0.007428754402817761
1959192,1185739,195,3923.5,3875.0,3910.75,3896.75,-45010,-24966,-1,-1,56,30655,3910.0,18037,971,1379,-630,-1137,9325,-24979,3917.5,3896.75,-23325,-16921,-9814,-9958,-0.009153899942788146
1957521,1156275,313,3978.5,3900.5,3962.0,3910.5,-8709,-12321,-1,-1,206,25040,3942.25,15021,-3016,-690,250,828,8941,-945,3959.25,3922.5,-12711,-1369,-3037,-2145,0.003528581510232831
1659086,989382,195,3973.5,3925.0,3957.25,3961.25,-24650,-11608,1,1,16,24200,3937.25,13452,654,458,-293,-933,7691,52685,3958.25,3926.5,-1063,-2575,-3636,2222,0.012977880066487701
1332250,740579,113,3970.75,3942.75,3957.75,3957.5,832,9882,-1,-1,1,28381,3962.0,15932,3051,2215,528,1206,6618,176274,3966.75,3954.0,7922,3261,3394,-2386,-0.0009466708740927254
1049124,619700,190,3960.25,3913.0,3937.5,3956.75,9438,11038,1,1,77,17402,3931.0,11111,1142,1300,-262,721,6999,465097,3945.0,3926.5,-483,9640,2302,1504,-0.00018951358180674394
736295,462267,150,3947.5,3910.25,3937.5,3941.75,-6913,-9089,1,1,17,12366,3920.0,6338,2326,1826,400,901,8135,-400828,3933.25,3916.25,-3221,-4013,-3652,-3976,-0.00379099008024264
1222023,758710,263,3958.5,3893.0,3907.75,3935.0,-18443,2517,1,1,109,18495,3924.5,11398,663,497,-322,592,7721,-7710,3949.0,3918.0,-8181,3265,-4594,-3190,-0.0017124373691888017
1727900,1134507,241,3916.25,3856.25,3878.5,3907.75,-26302,-27932,1,1,117,30319,3896.5,16450,-365,-1829,-324,-803,10422,-257788,3908.25,3893.5,-9469,-25895,-4881,-4668,-0.00692503176620074
1627415,997527,301,3901.25,3826.25,3831.25,3871.75,-35549,-4631,1,1,162,18080,3885.75,9986,224,-604,-462,-1001,9989,-52414,3901.0,3870.0,-8780,-4744,3934,2736,-0.009212462414432854
2139466,1483133,331,3878.75,3796.25,3854.75,3829.5,-27950,-14582,1,-1,101,16300,3872.0,11318,948,1110,626,1035,14236,-32925,3876.0,3837.5,-3084,-7973,-2473,-2027,-0.010912378123587474
2845491,1967412,487,3850.0,3728.5,3765.5,3840.5,5889,24863,1,1,300,15101,3840.0,6815,-63,433,426,1282,16390,2579,3849.75,3763.25,-5107,16253,3475,2613,0.0028724376550464115
3127929,2112214,488,3842.25,3720.5,3818.0,3766.75,12103,26611,-1,-1,205,20069,3769.25,9990,4813,2117,-755,-1573,16144,-5802,3812.5,3738.0,16055,24210,4813,3545,-0.019203228746257017
2143669,1372795,341,3898.0,3813.0,3867.5,3815.0,-18767,-33285,-1,-1,210,18438,3836.0,11494,-62,376,-487,833,10382,-10374,3864.5,3832.0,-36078,138,-3200,-3404,0.012809451118338089
1598267,1020977,165,3906.5,3865.5,3903.25,3866.75,-21209,-18371,-1,-1,146,23233,3895.75,14642,419,913,-644,-876,10090,-23479,3898.0,3878.25,-18701,-2294,-3148,-3690,0.013564875491480999
1624099,956341,399,3912.0,3812.5,3817.25,3903.25,-13227,4355,1,1,344,24062,3897.75,11718,-854,-948,367,815,9034,-3347,3911.75,3867.75,4275,3913,-3092,2438,0.009439451735953952
2873354,1873494,295,3858.5,3785.0,3823.25,3807.75,-18634,-7348,1,-1,62,23678,3825.0,14100,2664,2336,668,-1055,17692,-360,3847.25,3816.5,485,13946,3129,2336,-0.024466790495100255
2812177,1730279,498,3934.5,3810.25,3923.5,3822.0,-19683,-18307,-1,-1,406,16998,3830.0,9074,-884,502,-632,-868,12387,-316,3890.0,3811.0,-19433,-1947,-2619,-2029,0.0037423675398857714
1886755,1159719,305,3927.75,3851.75,3876.25,3923.5,-2259,-7697,1,1,189,20273,3922.0,10436,1283,-231,359,1441,10864,51470,3927.25,3872.0,-612,-5527,2854,2181,0.026556776556776462
2225500,1346580,366,3896.0,3804.75,3878.0,3876.0,5324,7468,-1,-1,8,20252,3844.0,12541,-1090,-1118,488,816,11053,26339,3863.0,3824.75,5450,19166,4360,4854,-0.01210653753026636
1474314,888497,214,3914.5,3861.25,3905.5,3877.5,-7892,-7638,-1,-1,112,31526,3875.25,17256,444,480,272,518,9193,7032,3885.75,3870.5,-9395,-3088,-6484,-7000,0.00038699690402466125
1371566,767679,164,3931.0,3890.25,3910.5,3899.25,-30286,-13954,1,-1,45,25107,3920.75,14362,-1363,595,-669,1479,7667,-1107,3927.75,3906.5,-18111,-11560,-5086,-4732,0.00560928433268848
1497632,852496,223,3936.0,3880.5,3928.25,3910.75,-11402,7084,-1,-1,70,23355,3911.0,10994,-2339,-433,-425,-1058,7989,-827,3919.25,3893.0,4228,15270,-4902,-4196,0.0029492851189332203
1356893,804261,144,3932.25,3896.5,3929.0,3927.0,-27619,-5649,-1,-1,8,21986,3928.0,8540,-1924,-702,222,653,7786,-6789,3929.5,3909.0,-3963,5305,-3633,3505,0.0041552131944000426
1287477,720355,163,3959.25,3918.75,3950.75,3929.25,-53867,-13093,-1,-1,86,24160,3931.0,13416,604,170,382,-694,6570,-4306,3941.5,3924.0,-16327,261,4576,4596,0.0005729564553094146
129800,79883,70,3952.0,3934.75,3936.5,3950.5,4512,7466,1,1,56,7241,3947.25,4210,203,323,-117,-423,3210,15767,3949.75,3943.75,375,7236,1494,1260,0.005408156772920947
990661,522774,185,3936.25,3890.25,3905.25,3935.75,7779,10603,1,1,122,20292,3917.25,10889,1954,1706,-664,-1446,5515,-1653,3919.25,3901.75,29,13400,5730,5082,-0.0037337045943551805
1260207,722399,145,3920.5,3884.5,3907.0,3905.75,-17747,-4803,-1,-1,5,27499,3911.0,14130,219,815,414,659,6672,-583,3918.0,3899.0,-6433,6374,-2489,2911,-0.0076224353681001444
1529418,873381,202,3928.5,3878.25,3912.25,3908.25,-37400,-22238,-1,-1,16,28434,3901.25,15748,592,-344,221,734,6962,-4196,3912.0,3885.25,-25570,-7718,2819,-1761,0.0006400819304870353
861425,470203,74,3913.25,3895.0,3910.5,3910.75,-20829,-5113,-1,1,1,29901,3906.5,15705,-1057,2419,-204,-760,5197,117,3909.25,3901.0,-5062,3091,-3494,2419,0.0006396724876862603
936971,502643,104,3911.25,3885.5,3889.0,3910.5,-5309,1739,1,1,86,26297,3898.25,13703,-859,439,822,1013,5687,-32004,3901.25,3892.5,63,1241,-5495,-5911,-6.392635683694081e-05
1077430,587236,114,3888.25,3860.0,3864.25,3884.75,-10788,-10602,1,1,82,44426,3880.25,21913,762,-210,514,1440,6216,22805,3884.75,3876.5,-12414,-11054,-5396,-2296,-0.006584835698759783
1107360,595433,235,3869.75,3811.25,3832.75,3866.5,7574,406,1,1,135,20230,3855.25,9957,-888,-1858,-696,768,6672,67,3861.25,3833.25,-522,4359,2511,-1938,-0.004697857004955286
1240416,745489,144,3843.5,3807.75,3829.5,3832.5,1154,-5556,-1,1,12,28435,3830.0,16268,65,-151,-778,-876,7734,-12041,3833.5,3820.0,-12104,-14535,-5222,-3710,-0.00879348247769296
1381363,776895,304,3835.75,3760.0,3764.75,3828.25,-8977,10133,1,1,254,24113,3830.0,12937,-1235,9,497,1132,8277,-12935,3834.75,3813.25,186,9231,-2833,1817,-0.0011089367253750426
1633489,1044258,483,3777.0,3656.5,3692.25,3763.75,-4961,831,1,1,286,16953,3766.5,9583,-1197,-635,450,0,0,-21833,3776.75,3735.25,-5007,2657,2406,2286,-0.016848429439038748
2610862,1700427,368,3777.25,3685.5,3770.25,3696.5,10094,13264,-1,-1,295,17635,3704.75,7718,1631,1545,914,1009,16348,8711,3745.0,3695.75,12850,3352,-2184,1629,-0.01786781800066428
2086090,1352253,481,3823.5,3703.5,3735.25,3768.0,-1204,-18356,1,1,131,12302,3801.75,7541,668,666,-656,-965,14276,-3589,3822.5,3771.5,-13924,-17673,-3898,-3938,0.019342621398620308
2503605,1569830,587,3853.0,3706.5,3845.25,3733.75,-12993,15901,-1,-1,446,16219,3778.75,9307,-333,-253,500,-845,12453,-1500,3807.75,3747.5,15095,-1674,2439,1639,-0.009089702760084917
